image_path,fake_label,transform_label,category,transform_name,fake_name
original/real/real_005607.jpg,0,0,unknown,original,real
original/real/real_000251.jpg,0,0,unknown,original,real
original/real/real_006348.jpg,0,0,unknown,original,real
original/real/real_006802.jpg,0,0,unknown,original,real
original/real/real_004100.jpg,0,0,unknown,original,real
original/real/real_007915.jpg,0,0,unknown,original,real
original/real/real_006780.jpg,0,0,unknown,original,real
original/real/real_006816.jpg,0,0,unknown,original,real
original/real/real_009275.jpg,0,0,unknown,original,real
original/real/real_008656.jpg,0,0,unknown,original,real
original/real/real_008466.jpg,0,0,unknown,original,real
original/real/real_002662.jpg,0,0,unknown,original,real
original/real/real_009154.jpg,0,0,unknown,original,real
original/real/real_006963.jpg,0,0,unknown,original,real
original/real/real_002119.jpg,0,0,unknown,original,real
original/real/real_008563.jpg,0,0,unknown,original,real
original/real/real_001121.jpg,0,0,unknown,original,real
original/real/real_007328.jpg,0,0,unknown,original,real
original/real/real_003236.jpg,0,0,unknown,original,real
original/real/real_002274.jpg,0,0,unknown,original,real
original/real/real_007531.jpg,0,0,unknown,original,real
original/real/real_001523.jpg,0,0,unknown,original,real
original/real/real_003780.jpg,0,0,unknown,original,real
original/real/real_007496.jpg,0,0,unknown,original,real
original/real/real_004462.jpg,0,0,unknown,original,real
original/real/real_003559.jpg,0,0,unknown,original,real
original/real/real_004259.jpg,0,0,unknown,original,real
original/real/real_005655.jpg,0,0,unknown,original,real
original/real/real_007105.jpg,0,0,unknown,original,real
original/real/real_009265.jpg,0,0,unknown,original,real
original/real/real_002467.jpg,0,0,unknown,original,real
original/real/real_001251.jpg,0,0,unknown,original,real
original/real/real_006634.jpg,0,0,unknown,original,real
original/real/real_000114.jpg,0,0,unknown,original,real
original/real/real_000010.png,0,0,unknown,original,real
original/real/real_002960.jpg,0,0,unknown,original,real
original/real/real_000268.jpg,0,0,unknown,original,real
original/real/real_001887.jpg,0,0,unknown,original,real
original/real/real_005075.jpg,0,0,unknown,original,real
original/real/real_001469.jpg,0,0,unknown,original,real
original/real/real_008292.jpg,0,0,unknown,original,real
original/real/real_003735.jpg,0,0,unknown,original,real
original/real/real_007867.jpg,0,0,unknown,original,real
original/real/real_002596.jpg,0,0,unknown,original,real
original/real/real_004569.jpg,0,0,unknown,original,real
original/real/real_008393.jpg,0,0,unknown,original,real
original/real/real_004538.jpg,0,0,unknown,original,real
original/real/real_006504.jpg,0,0,unknown,original,real
original/real/real_003674.jpg,0,0,unknown,original,real
original/real/real_000242.jpg,0,0,unknown,original,real
original/real/real_003499.jpg,0,0,unknown,original,real
original/real/real_009733.jpg,0,0,unknown,original,real
original/real/real_004649.jpg,0,0,unknown,original,real
original/real/real_003446.jpg,0,0,unknown,original,real
original/real/real_003659.jpg,0,0,unknown,original,real
original/real/real_005855.jpg,0,0,unknown,original,real
original/real/real_005001.jpg,0,0,unknown,original,real
original/real/real_004081.jpg,0,0,unknown,original,real
original/real/real_009847.jpg,0,0,unknown,original,real
original/real/real_005901.jpg,0,0,unknown,original,real
original/real/real_008206.jpg,0,0,unknown,original,real
original/real/real_002529.jpg,0,0,unknown,original,real
original/real/real_009925.jpg,0,0,unknown,original,real
original/real/real_005294.jpg,0,0,unknown,original,real
original/real/real_001823.jpg,0,0,unknown,original,real
original/real/real_003486.jpg,0,0,unknown,original,real
original/real/real_007852.jpg,0,0,unknown,original,real
original/real/real_003061.jpg,0,0,unknown,original,real
original/real/real_000255.jpg,0,0,unknown,original,real
original/real/real_005661.jpg,0,0,unknown,original,real
original/real/real_008249.jpg,0,0,unknown,original,real
original/real/real_007071.jpg,0,0,unknown,original,real
original/real/real_002456.jpg,0,0,unknown,original,real
original/real/real_007796.jpg,0,0,unknown,original,real
original/real/real_008340.jpg,0,0,unknown,original,real
original/real/real_008405.jpg,0,0,unknown,original,real
original/real/real_001611.jpg,0,0,unknown,original,real
original/real/real_000981.jpg,0,0,unknown,original,real
original/real/real_002895.jpg,0,0,unknown,original,real
original/real/real_001404.jpg,0,0,unknown,original,real
original/real/real_008912.jpg,0,0,unknown,original,real
original/real/real_004763.jpg,0,0,unknown,original,real
original/real/real_002668.jpg,0,0,unknown,original,real
original/real/real_004085.jpg,0,0,unknown,original,real
original/real/real_008149.jpg,0,0,unknown,original,real
original/real/real_001764.jpg,0,0,unknown,original,real
original/real/real_005888.jpg,0,0,unknown,original,real
original/real/real_000627.jpg,0,0,unknown,original,real
original/real/real_004630.jpg,0,0,unknown,original,real
original/real/real_007926.jpg,0,0,unknown,original,real
original/real/real_000725.jpg,0,0,unknown,original,real
original/real/real_007173.jpg,0,0,unknown,original,real
original/real/real_005142.jpg,0,0,unknown,original,real
original/real/real_006496.jpg,0,0,unknown,original,real
original/real/real_009118.jpg,0,0,unknown,original,real
original/real/real_001938.jpg,0,0,unknown,original,real
original/real/real_006615.jpg,0,0,unknown,original,real
original/real/real_003742.jpg,0,0,unknown,original,real
original/real/real_003953.jpg,0,0,unknown,original,real
original/real/real_007149.jpg,0,0,unknown,original,real
original/real/real_003104.jpg,0,0,unknown,original,real
original/real/real_009372.jpg,0,0,unknown,original,real
original/real/real_007218.jpg,0,0,unknown,original,real
original/real/real_008545.jpg,0,0,unknown,original,real
original/real/real_005609.jpg,0,0,unknown,original,real
original/real/real_000274.jpg,0,0,unknown,original,real
original/real/real_002113.jpg,0,0,unknown,original,real
original/real/real_007815.jpg,0,0,unknown,original,real
original/real/real_007857.jpg,0,0,unknown,original,real
original/real/real_009806.jpg,0,0,unknown,original,real
original/real/real_004733.jpg,0,0,unknown,original,real
original/real/real_005271.jpg,0,0,unknown,original,real
original/real/real_007258.jpg,0,0,unknown,original,real
original/real/real_009757.jpg,0,0,unknown,original,real
original/real/real_000846.jpg,0,0,unknown,original,real
original/real/real_004602.jpg,0,0,unknown,original,real
original/real/real_001383.jpg,0,0,unknown,original,real
original/real/real_007626.jpg,0,0,unknown,original,real
original/real/real_003709.jpg,0,0,unknown,original,real
original/real/real_000363.jpg,0,0,unknown,original,real
original/real/real_008480.jpg,0,0,unknown,original,real
original/real/real_000021.jpg,0,0,unknown,original,real
original/real/real_002303.jpg,0,0,unknown,original,real
original/real/real_008968.jpg,0,0,unknown,original,real
original/real/real_008541.jpg,0,0,unknown,original,real
original/real/real_005881.jpg,0,0,unknown,original,real
original/real/real_000116.jpg,0,0,unknown,original,real
original/real/real_007438.jpg,0,0,unknown,original,real
original/real/real_008917.jpg,0,0,unknown,original,real
original/real/real_001672.jpg,0,0,unknown,original,real
original/real/real_000828.jpg,0,0,unknown,original,real
original/real/real_005019.jpg,0,0,unknown,original,real
original/real/real_001622.jpg,0,0,unknown,original,real
original/real/real_005822.jpg,0,0,unknown,original,real
original/real/real_005645.jpg,0,0,unknown,original,real
original/real/real_006255.jpg,0,0,unknown,original,real
original/real/real_003368.jpg,0,0,unknown,original,real
original/real/real_008891.jpg,0,0,unknown,original,real
original/real/real_002245.jpg,0,0,unknown,original,real
original/real/real_009367.jpg,0,0,unknown,original,real
original/real/real_009907.jpg,0,0,unknown,original,real
original/real/real_009515.jpg,0,0,unknown,original,real
original/real/real_005193.jpg,0,0,unknown,original,real
original/real/real_009782.jpg,0,0,unknown,original,real
original/real/real_003636.jpg,0,0,unknown,original,real
original/real/real_000410.jpg,0,0,unknown,original,real
original/real/real_009041.jpg,0,0,unknown,original,real
original/real/real_002917.jpg,0,0,unknown,original,real
original/real/real_003135.jpg,0,0,unknown,original,real
original/real/real_003245.jpg,0,0,unknown,original,real
original/real/real_006834.jpg,0,0,unknown,original,real
original/real/real_002745.jpg,0,0,unknown,original,real
original/real/real_005490.jpg,0,0,unknown,original,real
original/real/real_002444.jpg,0,0,unknown,original,real
original/real/real_009093.jpg,0,0,unknown,original,real
original/real/real_009933.jpg,0,0,unknown,original,real
original/real/real_002169.jpg,0,0,unknown,original,real
original/real/real_008184.jpg,0,0,unknown,original,real
original/real/real_004377.jpg,0,0,unknown,original,real
original/real/real_007772.jpg,0,0,unknown,original,real
original/ai/War_&_Conflict_Scenes_000942.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/War_&_Conflict_Scenes_000661.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/War_&_Conflict_Scenes_000983.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/War_&_Conflict_Scenes_000874.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/War_&_Conflict_Scenes_000077.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/Political_&_Social_Events_000075.png,1,0,Political_&_Social_Events,original,ai
original/ai/Medical_&_Public_Health_000813.png,1,0,Medical_&_Public_Health,original,ai
original/ai/Political_&_Social_Events_000220.png,1,0,Political_&_Social_Events,original,ai
original/ai/Political_&_Social_Events_000915.png,1,0,Political_&_Social_Events,original,ai
original/ai/Political_&_Social_Events_000505.png,1,0,Political_&_Social_Events,original,ai
original/ai/production_000136.png,1,0,production,original,ai
original/ai/Medical_&_Public_Health_000046.png,1,0,Medical_&_Public_Health,original,ai
original/ai/War_&_Conflict_Scenes_000298.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/War_&_Conflict_Scenes_000049.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/normal_007296.png,1,0,normal,original,ai
original/ai/Natural_Disasters_&_Accidents_000986.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/Medical_&_Public_Health_000891.png,1,0,Medical_&_Public_Health,original,ai
original/ai/production_000840.png,1,0,production,original,ai
original/ai/normal_009119.png,1,0,normal,original,ai
original/ai/Political_&_Social_Events_000569.png,1,0,Political_&_Social_Events,original,ai
original/ai/Medical_&_Public_Health_000999.png,1,0,Medical_&_Public_Health,original,ai
original/ai/production_000894.png,1,0,production,original,ai
original/ai/War_&_Conflict_Scenes_000450.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/Political_&_Social_Events_000663.png,1,0,Political_&_Social_Events,original,ai
original/ai/Political_&_Social_Events_000395.png,1,0,Political_&_Social_Events,original,ai
original/ai/Culture_&_Religion_000312.png,1,0,Culture_&_Religion,original,ai
original/ai/War_&_Conflict_Scenes_000484.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/Medical_&_Public_Health_000607.png,1,0,Medical_&_Public_Health,original,ai
original/ai/production_000079.png,1,0,production,original,ai
original/ai/Natural_Disasters_&_Accidents_000740.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/normal_008340.png,1,0,normal,original,ai
original/ai/normal_006776.jpg,1,0,normal,original,ai
original/ai/Medical_&_Public_Health_000935.png,1,0,Medical_&_Public_Health,original,ai
original/ai/Medical_&_Public_Health_000808.png,1,0,Medical_&_Public_Health,original,ai
original/ai/normal_006032.jpg,1,0,normal,original,ai
original/ai/Culture_&_Religion_000490.png,1,0,Culture_&_Religion,original,ai
original/ai/Natural_Disasters_&_Accidents_000473.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/War_&_Conflict_Scenes_000248.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/normal_007985.png,1,0,normal,original,ai
original/ai/production_000994.png,1,0,production,original,ai
original/ai/production_000888.png,1,0,production,original,ai
original/ai/War_&_Conflict_Scenes_000702.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/Medical_&_Public_Health_000266.png,1,0,Medical_&_Public_Health,original,ai
original/ai/Medical_&_Public_Health_000997.png,1,0,Medical_&_Public_Health,original,ai
original/ai/Natural_Disasters_&_Accidents_000357.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/Culture_&_Religion_000992.png,1,0,Culture_&_Religion,original,ai
original/ai/normal_009459.png,1,0,normal,original,ai
original/ai/Natural_Disasters_&_Accidents_000516.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/War_&_Conflict_Scenes_000250.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/Political_&_Social_Events_000189.png,1,0,Political_&_Social_Events,original,ai
original/ai/Political_&_Social_Events_000837.png,1,0,Political_&_Social_Events,original,ai
original/ai/normal_007696.png,1,0,normal,original,ai
original/ai/Medical_&_Public_Health_000099.png,1,0,Medical_&_Public_Health,original,ai
original/ai/Natural_Disasters_&_Accidents_000313.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/Political_&_Social_Events_000652.png,1,0,Political_&_Social_Events,original,ai
original/ai/Culture_&_Religion_000954.png,1,0,Culture_&_Religion,original,ai
original/ai/Political_&_Social_Events_000034.png,1,0,Political_&_Social_Events,original,ai
original/ai/War_&_Conflict_Scenes_000404.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/Natural_Disasters_&_Accidents_000662.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/production_000742.png,1,0,production,original,ai
original/ai/Culture_&_Religion_000509.png,1,0,Culture_&_Religion,original,ai
original/ai/normal_007629.png,1,0,normal,original,ai
original/ai/production_000372.png,1,0,production,original,ai
original/ai/Medical_&_Public_Health_000394.png,1,0,Medical_&_Public_Health,original,ai
original/ai/production_000215.png,1,0,production,original,ai
original/ai/Culture_&_Religion_000670.png,1,0,Culture_&_Religion,original,ai
original/ai/Culture_&_Religion_000989.png,1,0,Culture_&_Religion,original,ai
original/ai/Culture_&_Religion_000596.png,1,0,Culture_&_Religion,original,ai
original/ai/Natural_Disasters_&_Accidents_000949.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/production_000782.png,1,0,production,original,ai
original/ai/Culture_&_Religion_000090.png,1,0,Culture_&_Religion,original,ai
original/ai/Political_&_Social_Events_000986.png,1,0,Political_&_Social_Events,original,ai
original/ai/normal_009651.png,1,0,normal,original,ai
original/ai/War_&_Conflict_Scenes_000550.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/Medical_&_Public_Health_000140.png,1,0,Medical_&_Public_Health,original,ai
original/ai/Medical_&_Public_Health_000677.png,1,0,Medical_&_Public_Health,original,ai
original/ai/normal_009163.png,1,0,normal,original,ai
original/ai/normal_007996.png,1,0,normal,original,ai
original/ai/Natural_Disasters_&_Accidents_000703.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/Political_&_Social_Events_000750.png,1,0,Political_&_Social_Events,original,ai
original/ai/production_000909.png,1,0,production,original,ai
original/ai/production_000029.png,1,0,production,original,ai
original/ai/Political_&_Social_Events_000076.png,1,0,Political_&_Social_Events,original,ai
original/ai/production_000098.png,1,0,production,original,ai
original/ai/production_000469.png,1,0,production,original,ai
original/ai/normal_007650.png,1,0,normal,original,ai
original/ai/normal_007561.png,1,0,normal,original,ai
original/ai/Natural_Disasters_&_Accidents_000813.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/normal_007271.png,1,0,normal,original,ai
original/ai/Political_&_Social_Events_000777.png,1,0,Political_&_Social_Events,original,ai
original/ai/production_000614.png,1,0,production,original,ai
original/ai/Natural_Disasters_&_Accidents_000615.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/Natural_Disasters_&_Accidents_000508.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/Culture_&_Religion_000092.png,1,0,Culture_&_Religion,original,ai
original/ai/Medical_&_Public_Health_000651.png,1,0,Medical_&_Public_Health,original,ai
original/ai/normal_006937.jpg,1,0,normal,original,ai
original/ai/Natural_Disasters_&_Accidents_000216.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/War_&_Conflict_Scenes_000312.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/Culture_&_Religion_000448.png,1,0,Culture_&_Religion,original,ai
original/ai/normal_009299.png,1,0,normal,original,ai
original/ai/Natural_Disasters_&_Accidents_000476.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/production_000958.png,1,0,production,original,ai
original/ai/normal_009474.png,1,0,normal,original,ai
original/ai/Culture_&_Religion_000953.png,1,0,Culture_&_Religion,original,ai
original/ai/Culture_&_Religion_000161.png,1,0,Culture_&_Religion,original,ai
original/ai/Natural_Disasters_&_Accidents_000073.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/Political_&_Social_Events_000532.png,1,0,Political_&_Social_Events,original,ai
original/ai/Culture_&_Religion_000886.png,1,0,Culture_&_Religion,original,ai
original/ai/Culture_&_Religion_000980.png,1,0,Culture_&_Religion,original,ai
original/ai/production_000108.png,1,0,production,original,ai
original/ai/Culture_&_Religion_000264.png,1,0,Culture_&_Religion,original,ai
original/ai/Culture_&_Religion_000994.png,1,0,Culture_&_Religion,original,ai
original/ai/Medical_&_Public_Health_000898.png,1,0,Medical_&_Public_Health,original,ai
original/ai/production_000137.png,1,0,production,original,ai
original/ai/Political_&_Social_Events_000374.png,1,0,Political_&_Social_Events,original,ai
original/ai/Political_&_Social_Events_000301.png,1,0,Political_&_Social_Events,original,ai
original/ai/Culture_&_Religion_000971.png,1,0,Culture_&_Religion,original,ai
original/ai/Natural_Disasters_&_Accidents_000652.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/Political_&_Social_Events_000724.png,1,0,Political_&_Social_Events,original,ai
original/ai/production_000611.png,1,0,production,original,ai
original/ai/normal_006465.jpg,1,0,normal,original,ai
original/ai/normal_009366.png,1,0,normal,original,ai
original/ai/Medical_&_Public_Health_000921.png,1,0,Medical_&_Public_Health,original,ai
original/ai/Culture_&_Religion_000929.png,1,0,Culture_&_Religion,original,ai
original/ai/Medical_&_Public_Health_000309.png,1,0,Medical_&_Public_Health,original,ai
original/ai/production_000436.png,1,0,production,original,ai
original/ai/Medical_&_Public_Health_000912.png,1,0,Medical_&_Public_Health,original,ai
original/ai/Natural_Disasters_&_Accidents_000126.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/normal_009029.png,1,0,normal,original,ai
original/ai/normal_006657.jpg,1,0,normal,original,ai
original/ai/War_&_Conflict_Scenes_000237.png,1,0,War_&_Conflict_Scenes,original,ai
original/ai/Culture_&_Religion_000437.png,1,0,Culture_&_Religion,original,ai
original/ai/Political_&_Social_Events_000293.png,1,0,Political_&_Social_Events,original,ai
original/ai/Natural_Disasters_&_Accidents_000307.png,1,0,Natural_Disasters_&_Accidents,original,ai
original/ai/Culture_&_Religion_000814.png,1,0,Culture_&_Religion,original,ai
original/ai/Culture_&_Religion_000605.png,1,0,Culture_&_Religion,original,ai
original/ai/normal_006595.jpg,1,0,normal,original,ai
